ID,Category,Name,File,URL,Keywords,Complexity,Use Cases,Description
395,webgpu (wip),pmrem / equirectangular,webgpu_pmrem_equirectangular.html,https://threejs.org/examples/webgpu_pmrem_equirectangular.html,"webgpu, pmrem, equirectangular",medium,VR/AR experience,"Three.js webgpu (wip) example demonstrating pmrem, equirectangular"
396,webgpu (wip),pmrem / scene,webgpu_pmrem_scene.html,https://threejs.org/examples/webgpu_pmrem_scene.html,"webgpu, pmrem, scene",medium,3D visualization,"Three.js webgpu (wip) example demonstrating pmrem, scene"
397,webgpu (wip),portal,webgpu_portal.html,https://threejs.org/examples/webgpu_portal.html,"webgpu, portal",medium,3D visualization,Three.js webgpu (wip) example demonstrating portal
398,webgpu (wip),postprocessing,webgpu_postprocessing.html,https://threejs.org/examples/webgpu_postprocessing.html,"webgpu, postprocessing",medium,visual effects,Three.js webgpu (wip) example demonstrating postprocessing
399,webgpu (wip),postprocessing / 3dlut,webgpu_postprocessing_3dlut.html,https://threejs.org/examples/webgpu_postprocessing_3dlut.html,"webgpu, postprocessing, 3dlut",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, 3dlut"
400,webgpu (wip),postprocessing / afterimage,webgpu_postprocessing_afterimage.html,https://threejs.org/examples/webgpu_postprocessing_afterimage.html,"webgpu, postprocessing, afterimage",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, afterimage"
401,webgpu (wip),postprocessing / anamorphic,webgpu_postprocessing_anamorphic.html,https://threejs.org/examples/webgpu_postprocessing_anamorphic.html,"webgpu, postprocessing, anamorphic",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, anamorphic"
402,webgpu (wip),postprocessing / ao,webgpu_postprocessing_ao.html,https://threejs.org/examples/webgpu_postprocessing_ao.html,"webgpu, postprocessing, ao",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, ao"
403,webgpu (wip),postprocessing / bloom,webgpu_postprocessing_bloom.html,https://threejs.org/examples/webgpu_postprocessing_bloom.html,"webgpu, postprocessing, bloom",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, bloom"
404,webgpu (wip),postprocessing / bloom / emissive,webgpu_postprocessing_bloom_emissive.html,https://threejs.org/examples/webgpu_postprocessing_bloom_emissive.html,"webgpu, postprocessing, bloom, emissive",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, bloom, emissive"
405,webgpu (wip),postprocessing / bloom / selective,webgpu_postprocessing_bloom_selective.html,https://threejs.org/examples/webgpu_postprocessing_bloom_selective.html,"webgpu, postprocessing, bloom, selective",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, bloom, selective"
406,webgpu (wip),postprocessing / difference,webgpu_postprocessing_difference.html,https://threejs.org/examples/webgpu_postprocessing_difference.html,"webgpu, postprocessing, difference",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, difference"
407,webgpu (wip),postprocessing / dof,webgpu_postprocessing_dof.html,https://threejs.org/examples/webgpu_postprocessing_dof.html,"webgpu, postprocessing, dof",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, dof"
408,webgpu (wip),postprocessing / dof / basic,webgpu_postprocessing_dof_basic.html,https://threejs.org/examples/webgpu_postprocessing_dof_basic.html,"webgpu, postprocessing, dof, basic",low,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, dof, basic"
409,webgpu (wip),postprocessing / fxaa,webgpu_postprocessing_fxaa.html,https://threejs.org/examples/webgpu_postprocessing_fxaa.html,"webgpu, postprocessing, fxaa",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, fxaa"
410,webgpu (wip),postprocessing / lensflare,webgpu_postprocessing_lensflare.html,https://threejs.org/examples/webgpu_postprocessing_lensflare.html,"webgpu, postprocessing, lensflare",medium,visual effects; VR/AR experience,"Three.js webgpu (wip) example demonstrating postprocessing, lensflare"
411,webgpu (wip),postprocessing / masking,webgpu_postprocessing_masking.html,https://threejs.org/examples/webgpu_postprocessing_masking.html,"webgpu, postprocessing, masking",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, masking"
412,webgpu (wip),postprocessing / ca,webgpu_postprocessing_ca.html,https://threejs.org/examples/webgpu_postprocessing_ca.html,"webgpu, postprocessing, ca",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, ca"
413,webgpu (wip),postprocessing / motion / blur,webgpu_postprocessing_motion_blur.html,https://threejs.org/examples/webgpu_postprocessing_motion_blur.html,"webgpu, postprocessing, motion, blur",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, motion, blur"
414,webgpu (wip),postprocessing / outline,webgpu_postprocessing_outline.html,https://threejs.org/examples/webgpu_postprocessing_outline.html,"webgpu, postprocessing, outline",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, outline"
415,webgpu (wip),postprocessing / pixel,webgpu_postprocessing_pixel.html,https://threejs.org/examples/webgpu_postprocessing_pixel.html,"webgpu, postprocessing, pixel",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, pixel"
416,webgpu (wip),postprocessing / radial / blur,webgpu_postprocessing_radial_blur.html,https://threejs.org/examples/webgpu_postprocessing_radial_blur.html,"webgpu, postprocessing, radial, blur",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, radial, blur"
417,webgpu (wip),postprocessing / smaa,webgpu_postprocessing_smaa.html,https://threejs.org/examples/webgpu_postprocessing_smaa.html,"webgpu, postprocessing, smaa",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, smaa"
418,webgpu (wip),postprocessing / sobel,webgpu_postprocessing_sobel.html,https://threejs.org/examples/webgpu_postprocessing_sobel.html,"webgpu, postprocessing, sobel",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, sobel"
419,webgpu (wip),postprocessing / ssaa,webgpu_postprocessing_ssaa.html,https://threejs.org/examples/webgpu_postprocessing_ssaa.html,"webgpu, postprocessing, ssaa",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, ssaa"
420,webgpu (wip),postprocessing / ssgi,webgpu_postprocessing_ssgi.html,https://threejs.org/examples/webgpu_postprocessing_ssgi.html,"webgpu, postprocessing, ssgi",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, ssgi"
421,webgpu (wip),postprocessing / ssr,webgpu_postprocessing_ssr.html,https://threejs.org/examples/webgpu_postprocessing_ssr.html,"webgpu, postprocessing, ssr",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, ssr"
422,webgpu (wip),postprocessing / sss,webgpu_postprocessing_sss.html,https://threejs.org/examples/webgpu_postprocessing_sss.html,"webgpu, postprocessing, sss",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, sss"
423,webgpu (wip),postprocessing / traa,webgpu_postprocessing_traa.html,https://threejs.org/examples/webgpu_postprocessing_traa.html,"webgpu, postprocessing, traa",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, traa"
424,webgpu (wip),postprocessing / transition,webgpu_postprocessing_transition.html,https://threejs.org/examples/webgpu_postprocessing_transition.html,"webgpu, postprocessing, transition",medium,visual effects,"Three.js webgpu (wip) example demonstrating postprocessing, transition"
425,webgpu (wip),procedural / texture,webgpu_procedural_texture.html,https://threejs.org/examples/webgpu_procedural_texture.html,"webgpu, procedural, texture",medium,3D visualization,"Three.js webgpu (wip) example demonstrating procedural, texture"
426,webgpu (wip),reflection,webgpu_reflection.html,https://threejs.org/examples/webgpu_reflection.html,"webgpu, reflection",medium,3D visualization,Three.js webgpu (wip) example demonstrating reflection
427,webgpu (wip),reflection / blurred,webgpu_reflection_blurred.html,https://threejs.org/examples/webgpu_reflection_blurred.html,"webgpu, reflection, blurred",medium,3D visualization,"Three.js webgpu (wip) example demonstrating reflection, blurred"
428,webgpu (wip),reflection / roughness,webgpu_reflection_roughness.html,https://threejs.org/examples/webgpu_reflection_roughness.html,"webgpu, reflection, roughness",medium,3D visualization,"Three.js webgpu (wip) example demonstrating reflection, roughness"
429,webgpu (wip),refraction,webgpu_refraction.html,https://threejs.org/examples/webgpu_refraction.html,"webgpu, refraction",medium,3D visualization,Three.js webgpu (wip) example demonstrating refraction
430,webgpu (wip),rendertarget / 2d-array / 3d,webgpu_rendertarget_2d-array_3d.html,https://threejs.org/examples/webgpu_rendertarget_2d-array_3d.html,"webgpu, rendertarget, 2d-array, 3d",medium,VR/AR experience,"Three.js webgpu (wip) example demonstrating rendertarget, 2d-array, 3d"
431,webgpu (wip),rtt,webgpu_rtt.html,https://threejs.org/examples/webgpu_rtt.html,"webgpu, rtt",medium,3D visualization,Three.js webgpu (wip) example demonstrating rtt
432,webgpu (wip),sandbox,webgpu_sandbox.html,https://threejs.org/examples/webgpu_sandbox.html,"webgpu, sandbox",medium,3D visualization,Three.js webgpu (wip) example demonstrating sandbox
433,webgpu (wip),shadertoy,webgpu_shadertoy.html,https://threejs.org/examples/webgpu_shadertoy.html,"webgpu, shadertoy",medium,3D visualization,Three.js webgpu (wip) example demonstrating shadertoy
434,webgpu (wip),shadow / contact,webgpu_shadow_contact.html,https://threejs.org/examples/webgpu_shadow_contact.html,"webgpu, shadow, contact",medium,realistic lighting,"Three.js webgpu (wip) example demonstrating shadow, contact"
435,webgpu (wip),shadowmap,webgpu_shadowmap.html,https://threejs.org/examples/webgpu_shadowmap.html,"webgpu, shadowmap",medium,realistic lighting,Three.js webgpu (wip) example demonstrating shadowmap
436,webgpu (wip),shadowmap / array,webgpu_shadowmap_array.html,https://threejs.org/examples/webgpu_shadowmap_array.html,"webgpu, shadowmap, array",medium,realistic lighting; VR/AR experience,"Three.js webgpu (wip) example demonstrating shadowmap, array"
437,webgpu (wip),shadowmap / csm,webgpu_shadowmap_csm.html,https://threejs.org/examples/webgpu_shadowmap_csm.html,"webgpu, shadowmap, csm",medium,realistic lighting,"Three.js webgpu (wip) example demonstrating shadowmap, csm"
438,webgpu (wip),shadowmap / opacity,webgpu_shadowmap_opacity.html,https://threejs.org/examples/webgpu_shadowmap_opacity.html,"webgpu, shadowmap, opacity",medium,realistic lighting,"Three.js webgpu (wip) example demonstrating shadowmap, opacity"
439,webgpu (wip),shadowmap / pointlight,webgpu_shadowmap_pointlight.html,https://threejs.org/examples/webgpu_shadowmap_pointlight.html,"webgpu, shadowmap, pointlight",medium,realistic lighting,"Three.js webgpu (wip) example demonstrating shadowmap, pointlight"
440,webgpu (wip),shadowmap / progressive,webgpu_shadowmap_progressive.html,https://threejs.org/examples/webgpu_shadowmap_progressive.html,"webgpu, shadowmap, progressive",medium,realistic lighting,"Three.js webgpu (wip) example demonstrating shadowmap, progressive"
441,webgpu (wip),shadowmap / vsm,webgpu_shadowmap_vsm.html,https://threejs.org/examples/webgpu_shadowmap_vsm.html,"webgpu, shadowmap, vsm",medium,realistic lighting,"Three.js webgpu (wip) example demonstrating shadowmap, vsm"
442,webgpu (wip),skinning,webgpu_skinning.html,https://threejs.org/examples/webgpu_skinning.html,"webgpu, skinning",medium,3D visualization,Three.js webgpu (wip) example demonstrating skinning
443,webgpu (wip),skinning / instancing,webgpu_skinning_instancing.html,https://threejs.org/examples/webgpu_skinning_instancing.html,"webgpu, skinning, instancing",medium,3D visualization,"Three.js webgpu (wip) example demonstrating skinning, instancing"
444,webgpu (wip),skinning / points,webgpu_skinning_points.html,https://threejs.org/examples/webgpu_skinning_points.html,"webgpu, skinning, points",medium,particle effects,"Three.js webgpu (wip) example demonstrating skinning, points"
445,webgpu (wip),sky,webgpu_sky.html,https://threejs.org/examples/webgpu_sky.html,"webgpu, sky",medium,3D visualization,Three.js webgpu (wip) example demonstrating sky
446,webgpu (wip),sprites,webgpu_sprites.html,https://threejs.org/examples/webgpu_sprites.html,"webgpu, sprites",medium,3D visualization,Three.js webgpu (wip) example demonstrating sprites
447,webgpu (wip),storage / buffer,webgpu_storage_buffer.html,https://threejs.org/examples/webgpu_storage_buffer.html,"webgpu, storage, buffer",medium,3D visualization,"Three.js webgpu (wip) example demonstrating storage, buffer"
448,webgpu (wip),struct / drawindirect,webgpu_struct_drawindirect.html,https://threejs.org/examples/webgpu_struct_drawindirect.html,"webgpu, struct, drawindirect",medium,3D visualization,"Three.js webgpu (wip) example demonstrating struct, drawindirect"
449,webgpu (wip),test / memory,webgpu_test_memory.html,https://threejs.org/examples/webgpu_test_memory.html,"webgpu, test, memory",medium,3D visualization,"Three.js webgpu (wip) example demonstrating test, memory"
450,webgpu (wip),texturegrad,webgpu_texturegrad.html,https://threejs.org/examples/webgpu_texturegrad.html,"webgpu, texturegrad",medium,3D visualization,Three.js webgpu (wip) example demonstrating texturegrad
451,webgpu (wip),textures / 2d-array,webgpu_textures_2d-array.html,https://threejs.org/examples/webgpu_textures_2d-array.html,"webgpu, textures, 2d-array",medium,VR/AR experience,"Three.js webgpu (wip) example demonstrating textures, 2d-array"
452,webgpu (wip),textures / 2d-array / compressed,webgpu_textures_2d-array_compressed.html,https://threejs.org/examples/webgpu_textures_2d-array_compressed.html,"webgpu, textures, 2d-array, compressed",medium,VR/AR experience,"Three.js webgpu (wip) example demonstrating textures, 2d-array, compressed"
453,webgpu (wip),textures / anisotropy,webgpu_textures_anisotropy.html,https://threejs.org/examples/webgpu_textures_anisotropy.html,"webgpu, textures, anisotropy",medium,3D visualization,"Three.js webgpu (wip) example demonstrating textures, anisotropy"
454,webgpu (wip),textures / partialupdate,webgpu_textures_partialupdate.html,https://threejs.org/examples/webgpu_textures_partialupdate.html,"webgpu, textures, partialupdate",medium,VR/AR experience,"Three.js webgpu (wip) example demonstrating textures, partialupdate"
455,webgpu (wip),tonemapping,webgpu_tonemapping.html,https://threejs.org/examples/webgpu_tonemapping.html,"webgpu, tonemapping",medium,3D visualization,Three.js webgpu (wip) example demonstrating tonemapping
456,webgpu (wip),tsl / angular / slicing,webgpu_tsl_angular_slicing.html,https://threejs.org/examples/webgpu_tsl_angular_slicing.html,"webgpu, tsl, angular, slicing",medium,VR/AR experience; shader programming,"Three.js webgpu (wip) example demonstrating tsl, angular, slicing"
457,webgpu (wip),tsl / compute / attractors / particles,webgpu_tsl_compute_attractors_particles.html,https://threejs.org/examples/webgpu_tsl_compute_attractors_particles.html,"webgpu, tsl, compute, attractors, particles",high,VR/AR experience; particle effects; shader programming; GPU compute,"Three.js webgpu (wip) example demonstrating tsl, compute, attractors, particles"
458,webgpu (wip),tsl / coffee / smoke,webgpu_tsl_coffee_smoke.html,https://threejs.org/examples/webgpu_tsl_coffee_smoke.html,"webgpu, tsl, coffee, smoke",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, coffee, smoke"
459,webgpu (wip),tsl / earth,webgpu_tsl_earth.html,https://threejs.org/examples/webgpu_tsl_earth.html,"webgpu, tsl, earth",medium,VR/AR experience; shader programming,"Three.js webgpu (wip) example demonstrating tsl, earth"
460,webgpu (wip),tsl / editor,webgpu_tsl_editor.html,https://threejs.org/examples/webgpu_tsl_editor.html,"webgpu, tsl, editor",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, editor"
461,webgpu (wip),tsl / galaxy,webgpu_tsl_galaxy.html,https://threejs.org/examples/webgpu_tsl_galaxy.html,"webgpu, tsl, galaxy",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, galaxy"
462,webgpu (wip),tsl / halftone,webgpu_tsl_halftone.html,https://threejs.org/examples/webgpu_tsl_halftone.html,"webgpu, tsl, halftone",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, halftone"
463,webgpu (wip),tsl / interoperability,webgpu_tsl_interoperability.html,https://threejs.org/examples/webgpu_tsl_interoperability.html,"webgpu, tsl, interoperability",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, interoperability"
464,webgpu (wip),tsl / procedural / terrain,webgpu_tsl_procedural_terrain.html,https://threejs.org/examples/webgpu_tsl_procedural_terrain.html,"webgpu, tsl, procedural, terrain",medium,procedural generation; shader programming,"Three.js webgpu (wip) example demonstrating tsl, procedural, terrain"
465,webgpu (wip),tsl / raging / sea,webgpu_tsl_raging_sea.html,https://threejs.org/examples/webgpu_tsl_raging_sea.html,"webgpu, tsl, raging, sea",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, raging, sea"
466,webgpu (wip),tsl / transpiler,webgpu_tsl_transpiler.html,https://threejs.org/examples/webgpu_tsl_transpiler.html,"webgpu, tsl, transpiler",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, transpiler"
467,webgpu (wip),tsl / vfx / flames,webgpu_tsl_vfx_flames.html,https://threejs.org/examples/webgpu_tsl_vfx_flames.html,"webgpu, tsl, vfx, flames",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, vfx, flames"
468,webgpu (wip),tsl / vfx / linkedparticles,webgpu_tsl_vfx_linkedparticles.html,https://threejs.org/examples/webgpu_tsl_vfx_linkedparticles.html,"webgpu, tsl, vfx, linkedparticles",medium,VR/AR experience; particle effects; shader programming,"Three.js webgpu (wip) example demonstrating tsl, vfx, linkedparticles"
469,webgpu (wip),tsl / vfx / tornado,webgpu_tsl_vfx_tornado.html,https://threejs.org/examples/webgpu_tsl_vfx_tornado.html,"webgpu, tsl, vfx, tornado",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, vfx, tornado"
470,webgpu (wip),tsl / wood,webgpu_tsl_wood.html,https://threejs.org/examples/webgpu_tsl_wood.html,"webgpu, tsl, wood",medium,shader programming,"Three.js webgpu (wip) example demonstrating tsl, wood"
471,webgpu (wip),video / frame,webgpu_video_frame.html,https://threejs.org/examples/webgpu_video_frame.html,"webgpu, video, frame",medium,3D visualization,"Three.js webgpu (wip) example demonstrating video, frame"
472,webgpu (wip),video / panorama,webgpu_video_panorama.html,https://threejs.org/examples/webgpu_video_panorama.html,"webgpu, video, panorama",medium,3D visualization,"Three.js webgpu (wip) example demonstrating video, panorama"
473,webgpu (wip),volume / caustics,webgpu_volume_caustics.html,https://threejs.org/examples/webgpu_volume_caustics.html,"webgpu, volume, caustics",medium,3D visualization,"Three.js webgpu (wip) example demonstrating volume, caustics"
474,webgpu (wip),volume / cloud,webgpu_volume_cloud.html,https://threejs.org/examples/webgpu_volume_cloud.html,"webgpu, volume, cloud",medium,3D visualization,"Three.js webgpu (wip) example demonstrating volume, cloud"
475,webgpu (wip),volume / lighting,webgpu_volume_lighting.html,https://threejs.org/examples/webgpu_volume_lighting.html,"webgpu, volume, lighting",medium,3D visualization,"Three.js webgpu (wip) example demonstrating volume, lighting"
476,webgpu (wip),volume / lighting / rectarea,webgpu_volume_lighting_rectarea.html,https://threejs.org/examples/webgpu_volume_lighting_rectarea.html,"webgpu, volume, lighting, rectarea",medium,VR/AR experience,"Three.js webgpu (wip) example demonstrating volume, lighting, rectarea"
477,webgpu (wip),volume / perlin,webgpu_volume_perlin.html,https://threejs.org/examples/webgpu_volume_perlin.html,"webgpu, volume, perlin",medium,3D visualization,"Three.js webgpu (wip) example demonstrating volume, perlin"
478,webgpu (wip),water,webgpu_water.html,https://threejs.org/examples/webgpu_water.html,"webgpu, water",medium,3D visualization,Three.js webgpu (wip) example demonstrating water
479,webgpu (wip),xr / cubes,webgpu_xr_cubes.html,https://threejs.org/examples/webgpu_xr_cubes.html,"webgpu, xr, cubes",medium,VR/AR experience,"Three.js webgpu (wip) example demonstrating xr, cubes"
480,webgpu (wip),xr / native / layers,webgpu_xr_native_layers.html,https://threejs.org/examples/webgpu_xr_native_layers.html,"webgpu, xr, native, layers",medium,VR/AR experience,"Three.js webgpu (wip) example demonstrating xr, native, layers"
481,webgpu (wip),xr / rollercoaster,webgpu_xr_rollercoaster.html,https://threejs.org/examples/webgpu_xr_rollercoaster.html,"webgpu, xr, rollercoaster",medium,VR/AR experience,"Three.js webgpu (wip) example demonstrating xr, rollercoaster"
482,webaudio,orientation,webaudio_orientation.html,https://threejs.org/examples/webaudio_orientation.html,"webaudio, orientation",medium,3D visualization,Three.js webaudio example demonstrating orientation
483,webaudio,sandbox,webaudio_sandbox.html,https://threejs.org/examples/webaudio_sandbox.html,"webaudio, sandbox",medium,3D visualization,Three.js webaudio example demonstrating sandbox
484,webaudio,timing,webaudio_timing.html,https://threejs.org/examples/webaudio_timing.html,"webaudio, timing",medium,3D visualization,Three.js webaudio example demonstrating timing
485,webaudio,visualizer,webaudio_visualizer.html,https://threejs.org/examples/webaudio_visualizer.html,"webaudio, visualizer",medium,3D visualization,Three.js webaudio example demonstrating visualizer
486,webxr,ar / camera / access,webxr_ar_camera_access.html,https://threejs.org/examples/webxr_ar_camera_access.html,"webxr, ar, camera, access",medium,VR/AR experience,"Three.js webxr example demonstrating ar, camera, access"
487,webxr,ar / cones,webxr_ar_cones.html,https://threejs.org/examples/webxr_ar_cones.html,"webxr, ar, cones",medium,VR/AR experience,"Three.js webxr example demonstrating ar, cones"
488,webxr,ar / hittest,webxr_ar_hittest.html,https://threejs.org/examples/webxr_ar_hittest.html,"webxr, ar, hittest",medium,VR/AR experience,"Three.js webxr example demonstrating ar, hittest"
489,webxr,ar / lighting,webxr_ar_lighting.html,https://threejs.org/examples/webxr_ar_lighting.html,"webxr, ar, lighting",medium,VR/AR experience,"Three.js webxr example demonstrating ar, lighting"
490,webxr,ar / plane / detection,webxr_ar_plane_detection.html,https://threejs.org/examples/webxr_ar_plane_detection.html,"webxr, ar, plane, detection",medium,VR/AR experience,"Three.js webxr example demonstrating ar, plane, detection"
491,webxr,vr / handinput,webxr_vr_handinput.html,https://threejs.org/examples/webxr_vr_handinput.html,"webxr, vr, handinput",medium,VR/AR experience,"Three.js webxr example demonstrating vr, handinput"
492,webxr,vr / handinput / cubes,webxr_vr_handinput_cubes.html,https://threejs.org/examples/webxr_vr_handinput_cubes.html,"webxr, vr, handinput, cubes",medium,VR/AR experience,"Three.js webxr example demonstrating vr, handinput, cubes"
493,webxr,vr / handinput / profiles,webxr_vr_handinput_profiles.html,https://threejs.org/examples/webxr_vr_handinput_profiles.html,"webxr, vr, handinput, profiles",medium,VR/AR experience,"Three.js webxr example demonstrating vr, handinput, profiles"
494,webxr,vr / handinput / pointerclick,webxr_vr_handinput_pointerclick.html,https://threejs.org/examples/webxr_vr_handinput_pointerclick.html,"webxr, vr, handinput, pointerclick",medium,VR/AR experience,"Three.js webxr example demonstrating vr, handinput, pointerclick"
495,webxr,vr / handinput / pointerdrag,webxr_vr_handinput_pointerdrag.html,https://threejs.org/examples/webxr_vr_handinput_pointerdrag.html,"webxr, vr, handinput, pointerdrag",medium,VR/AR experience,"Three.js webxr example demonstrating vr, handinput, pointerdrag"
496,webxr,vr / handinput / pressbutton,webxr_vr_handinput_pressbutton.html,https://threejs.org/examples/webxr_vr_handinput_pressbutton.html,"webxr, vr, handinput, pressbutton",medium,VR/AR experience,"Three.js webxr example demonstrating vr, handinput, pressbutton"
497,webxr,vr / layers,webxr_vr_layers.html,https://threejs.org/examples/webxr_vr_layers.html,"webxr, vr, layers",medium,VR/AR experience,"Three.js webxr example demonstrating vr, layers"
498,webxr,vr / panorama,webxr_vr_panorama.html,https://threejs.org/examples/webxr_vr_panorama.html,"webxr, vr, panorama",medium,VR/AR experience,"Three.js webxr example demonstrating vr, panorama"
499,webxr,vr / panorama / depth,webxr_vr_panorama_depth.html,https://threejs.org/examples/webxr_vr_panorama_depth.html,"webxr, vr, panorama, depth",medium,VR/AR experience,"Three.js webxr example demonstrating vr, panorama, depth"
500,webxr,vr / rollercoaster,webxr_vr_rollercoaster.html,https://threejs.org/examples/webxr_vr_rollercoaster.html,"webxr, vr, rollercoaster",medium,VR/AR experience,"Three.js webxr example demonstrating vr, rollercoaster"
501,webxr,vr / sandbox,webxr_vr_sandbox.html,https://threejs.org/examples/webxr_vr_sandbox.html,"webxr, vr, sandbox",medium,VR/AR experience,"Three.js webxr example demonstrating vr, sandbox"
502,webxr,vr / teleport,webxr_vr_teleport.html,https://threejs.org/examples/webxr_vr_teleport.html,"webxr, vr, teleport",medium,VR/AR experience,"Three.js webxr example demonstrating vr, teleport"
503,webxr,vr / video,webxr_vr_video.html,https://threejs.org/examples/webxr_vr_video.html,"webxr, vr, video",medium,VR/AR experience,"Three.js webxr example demonstrating vr, video"
504,webxr,xr / ballshooter,webxr_xr_ballshooter.html,https://threejs.org/examples/webxr_xr_ballshooter.html,"webxr, xr, ballshooter",medium,VR/AR experience,"Three.js webxr example demonstrating xr, ballshooter"
505,webxr,xr / controls / transform,webxr_xr_controls_transform.html,https://threejs.org/examples/webxr_xr_controls_transform.html,"webxr, xr, controls, transform",medium,VR/AR experience,"Three.js webxr example demonstrating xr, controls, transform"
506,webxr,xr / cubes,webxr_xr_cubes.html,https://threejs.org/examples/webxr_xr_cubes.html,"webxr, xr, cubes",medium,VR/AR experience,"Three.js webxr example demonstrating xr, cubes"
507,webxr,xr / dragging,webxr_xr_dragging.html,https://threejs.org/examples/webxr_xr_dragging.html,"webxr, xr, dragging",medium,VR/AR experience,"Three.js webxr example demonstrating xr, dragging"
508,webxr,xr / dragging / custom / depth,webxr_xr_dragging_custom_depth.html,https://threejs.org/examples/webxr_xr_dragging_custom_depth.html,"webxr, xr, dragging, custom, depth",medium,VR/AR experience,"Three.js webxr example demonstrating xr, dragging, custom, depth"
509,webxr,xr / haptics,webxr_xr_haptics.html,https://threejs.org/examples/webxr_xr_haptics.html,"webxr, xr, haptics",medium,VR/AR experience,"Three.js webxr example demonstrating xr, haptics"
510,webxr,xr / paint,webxr_xr_paint.html,https://threejs.org/examples/webxr_xr_paint.html,"webxr, xr, paint",medium,VR/AR experience,"Three.js webxr example demonstrating xr, paint"
511,webxr,xr / sculpt,webxr_xr_sculpt.html,https://threejs.org/examples/webxr_xr_sculpt.html,"webxr, xr, sculpt",medium,VR/AR experience,"Three.js webxr example demonstrating xr, sculpt"
512,games,fps,games_fps.html,https://threejs.org/examples/games_fps.html,"games, fps",medium,3D visualization,Three.js games example demonstrating fps
513,physics,ammo / break,physics_ammo_break.html,https://threejs.org/examples/physics_ammo_break.html,"physics, ammo, break",medium,physics simulation,"Three.js physics example demonstrating ammo, break"
514,physics,ammo / cloth,physics_ammo_cloth.html,https://threejs.org/examples/physics_ammo_cloth.html,"physics, ammo, cloth",medium,physics simulation,"Three.js physics example demonstrating ammo, cloth"
515,physics,ammo / instancing,physics_ammo_instancing.html,https://threejs.org/examples/physics_ammo_instancing.html,"physics, ammo, instancing",medium,physics simulation,"Three.js physics example demonstrating ammo, instancing"
516,physics,ammo / rope,physics_ammo_rope.html,https://threejs.org/examples/physics_ammo_rope.html,"physics, ammo, rope",medium,physics simulation,"Three.js physics example demonstrating ammo, rope"
517,physics,ammo / terrain,physics_ammo_terrain.html,https://threejs.org/examples/physics_ammo_terrain.html,"physics, ammo, terrain",medium,physics simulation; procedural generation,"Three.js physics example demonstrating ammo, terrain"
518,physics,ammo / volume,physics_ammo_volume.html,https://threejs.org/examples/physics_ammo_volume.html,"physics, ammo, volume",medium,physics simulation,"Three.js physics example demonstrating ammo, volume"
519,physics,jolt / instancing,physics_jolt_instancing.html,https://threejs.org/examples/physics_jolt_instancing.html,"physics, jolt, instancing",medium,physics simulation,"Three.js physics example demonstrating jolt, instancing"
520,physics,rapier / basic,physics_rapier_basic.html,https://threejs.org/examples/physics_rapier_basic.html,"physics, rapier, basic",low,physics simulation,"Three.js physics example demonstrating rapier, basic"
521,physics,rapier / instancing,physics_rapier_instancing.html,https://threejs.org/examples/physics_rapier_instancing.html,"physics, rapier, instancing",medium,physics simulation,"Three.js physics example demonstrating rapier, instancing"
522,physics,rapier / joints,physics_rapier_joints.html,https://threejs.org/examples/physics_rapier_joints.html,"physics, rapier, joints",medium,physics simulation,"Three.js physics example demonstrating rapier, joints"
